stop_id,stop_code,stop_name,tts_stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station,stop_timezone,wheelchair_boarding,level_id,platform_code
ES:Euskotren:Quay:1570_Plataforma_Q2:,,Arriaga,,"Arriagako Atea, 64 / Vitoria-Gasteiz",42.866638,-2.678658,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1570:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1571_Plataforma_Q1:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1571:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1571_Plataforma_Q2:,,Intermodal,,"Forondako Atea, 7 / Vitoria-Gasteiz",42.86036,-2.682798,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1571:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1572_Plataforma_Q1:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1572:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1572_Plataforma_Q2:,,Honduras,,"Honduras Kalea, 5-7 / Vitoria-Gasteiz",42.857247,-2.681146,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1572:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1573_Plataforma_Q1:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1573:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1573_Plataforma_Q2:,,Angulema,,"Angulema Kalea, 5 / Vitoria-Gasteiz",42.84336,-2.667699,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1573:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1574_Plataforma_Q1:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1574:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1574_Plataforma_Q2:,,Euskal Herria,,Euskal Herria Bulebarra / Vitoria-Gasteiz,42.85806,-2.685054,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1574:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1575_Plataforma_Q1:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1575:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1575_Plataforma_Q2:,,Antso Jakituna/Sancho El Sabio,,Antso Jakitunaren Kalea / Vitoria-Gasteiz,42.848114,-2.679946,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1575:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1576_Plataforma_Q1:,,Wellington,,"Wellingtongo Dukea Kalea, 23 / Vitoria-Gasteiz",42.85995,-2.69232,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1576:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1576_Plataforma_Q2:,,Wellington,,"Wellingtongo Dukea Kalea, 23 / Vitoria-Gasteiz",42.85995,-2.69232,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1576:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1577_Plataforma_Q1:,,Kañabenta,,Kainabenta Plaza / Vitoria-Gasteiz,42.873816,-2.68126,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1577:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1577_Plataforma_Q2:,,Kañabenta,,Kainabenta Plaza / Vitoria-Gasteiz,42.873816,-2.68126,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1577:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1578_Plataforma_Q1:,,Txagorritxu,,"Ronda de Circunvalación, 2-20 / Vitoria-Gasteiz",42.856916,-2.689028,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1578:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1578_Plataforma_Q2:,,Txagorritxu,,"Ronda de Circunvalación, 2-20 / Vitoria-Gasteiz",42.856916,-2.689028,ES:Euskotren:Zone:70:,,0,ES:Euskotren:StopPlace:1578:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1580_Plataforma_Q1:,,La Escontrilla,,"Calle de Funikular, 30 / Valle de Trápaga-Trapagaran",43.301233,-3.04203,ES:Euskotren:Zone:50:,,0,ES:Euskotren:StopPlace:1580:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:1581_Plataforma_Q1:,,Larreineta,,"Barrio Reineta, 59 / Valle de Trápaga-Trapagaran",43.292442,-3.049087,ES:Euskotren:Zone:50:,,0,ES:Euskotren:StopPlace:1581:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2576_Plataforma_Q1:,,Lutxana-Erandio,,San Jose de Lutxana Auzoa / Erandio,43.291154,-2.969765,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2576:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2577_Plataforma_Q1:,,Zazpikaleak/Casco Viejo-Bilbao,,Plazuela de San Nicolás / Bilbao,43.260176,-2.921842,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2577:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2577_Plataforma_Q2:,,Zazpikaleak/Casco Viejo-Bilbao,,Plazuela de San Nicolás / Bilbao,43.26021,-2.921805,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2577:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2579_Plataforma_Q1:,,Bermeo,,"Santamañe Kalea, s/n bajo / Bermeo",43.417659,-2.723231,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2579:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2580_Plataforma_Q1:,,Lasarte-Oria,,"Avd. Donostia, 1 bajo / Lasarte-Oria",43.271043,-2.020272,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2580:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2580_Plataforma_Q2:,,Lasarte-Oria,,"Avd. Donostia, 1 bajo / Lasarte-Oria",43.271043,-2.020272,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2580:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q1:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312394,-1.981561,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q2:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312781,-1.981583,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q3:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312828,-1.981589,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q4:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312824,-1.981487,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q5:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312878,-1.981465,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q6:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312878,-1.981465,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q7:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312878,-1.981465,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q8:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312878,-1.981465,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2581_Plataforma_Q9:,,Amara-Donostia,,"Plaza Easo, 9 / Donostia-San Sebastián",43.312878,-1.981465,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2581:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2582_Plataforma_Q1:,,Hendaia,,"Boulevard de Gaulle, s/n / Hendaia",43.352477,-1.782269,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2582:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2582_Plataforma_Q2:,,Hendaia,,"Boulevard de Gaulle, s/n / Hendaia",43.352477,-1.782269,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2582:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2584_Plataforma_Q1:,,San Pelaio-Zarautz,,"Calle de María Etxetxiki, 89-91 / Zarautz",43.283477,-2.159935,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2584:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2585_Plataforma_Q1:,,Ola-Sondika,,"San Martin Bidea, 1 / Sondika",43.291844,-2.925072,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2585:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2586_Plataforma_Q1:,,Amorebieta Geralekua,,"Calle Txiki Otaegi, 5 / Amorebieta-Etxano",43.221718,-2.735128,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2586:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2587_Plataforma_Q1:,,Lemoa,,"Calle de la Estación, 10 / Lemoa",43.207099,-2.775422,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2587_Plataforma_Q2:,,Lemoa,,"Calle de la Estación, 10 / Lemoa",43.207099,-2.775422,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2587_Plataforma_Q3:,,Lemoa,,"Calle de la Estación, 10 / Lemoa",43.207099,-2.775422,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2587:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2588_Plataforma_Q1:,,Lurgorri-Gernika,,"Calle de Iparraguirre, 48 / Gernika-Lumo",43.306617,-2.680377,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2588:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2589_Plataforma_Q1:,,Irun,,"Paseo de Colón, 25 / Irun",43.341377,-1.795883,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2589_Plataforma_Q2:,,Irun,,"Paseo de Colón, 25 / Irun",43.341409,-1.79598,ES:Euskotren:Zone:43:,,0,ES:Euskotren:StopPlace:2589:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2590_Plataforma_Q1:,,Anoeta-Donostia,,"Paseo de Anoeta, 32 / Donostia-San Sebastián",43.302124,-1.975369,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2590:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2590_Plataforma_Q2:,,Anoeta-Donostia,,"Paseo de Anoeta, 32 / Donostia-San Sebastián",43.302124,-1.975369,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2590:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2591_Plataforma_Q1:,,Etxebarri,,"Calle de Santa Ana, 10 / Etxebarri",43.245392,-2.890708,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2591:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2591_Plataforma_Q2:,,Etxebarri,,"Calle de Santa Ana, 10 / Etxebarri",43.245385,-2.890944,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2591:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2592_Plataforma_Q1:,,Aia-Orio,,"Olazkoegia auzoa, 64, bajo / Aia",43.274211,-2.126171,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2592_Plataforma_Q2:,,Aia-Orio,,"Olazkoegia auzoa, 64, bajo / Aia",43.274211,-2.126171,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2592:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2593_Plataforma_Q1:,,Institutoa-Gernika,,"Calle de Carles Gongoiti, s/n / Gernika-Lumo",43.31991,-2.676826,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2593:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2594_Plataforma_Q1:,,Unibertsitatea-Eibar,,"Av de Otaola, 24B / Eibar",43.180683,-2.487378,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2594:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2594_Plataforma_Q2:,,Unibertsitatea-Eibar,,"Av de Otaola, 24B / Eibar",43.180598,-2.48751,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2594:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2595_Plataforma_Q1:,,Sondika,,"Mintxine bidea, 4 / Sondika",43.298278,-2.928255,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2595:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2595_Plataforma_Q2:,,Sondika,,"Mintxine bidea, 4 / Sondika",43.298351,-2.928092,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2595:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2596_Plataforma_Q1:,,Muxika,,"Barrio de la Astelarre, 93 / Muxika",43.286718,-2.689477,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2596_Plataforma_Q2:,,Muxika,,"Barrio de la Astelarre, 93 / Muxika",43.286597,-2.689391,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2596:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2597_Plataforma_Q1:,,Matiko-Bilbao,,Calle Tiboli / Bilbao,43.268994,-2.92555,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2597:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2597_Plataforma_Q2:,,Matiko-Bilbao,,Calle Tiboli / Bilbao,43.269054,-2.925537,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2597:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2598_Plataforma_Q1:,,Zuhatzu-Galdakao,,"Calle Txomin Egileor, 48 / Galdakao",43.228832,-2.854063,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2598_Plataforma_Q2:,,Zuhatzu-Galdakao,,"Calle Txomin Egileor, 48 / Galdakao",43.228744,-2.854032,ES:Euskotren:Zone:4:,,0,ES:Euskotren:StopPlace:2598:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2599_Plataforma_Q1:,,Itsasbegi-Busturia,,"Barrio de Axpe, 138-141 / Busturia",43.390987,-2.693788,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2599_Plataforma_Q2:,,Itsasbegi-Busturia,,"Barrio de Axpe, 138-141 / Busturia",43.390888,-2.69366,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2599:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2600_Plataforma_Q1:,,Berriz,,"Geltoki kalea, 2, bajo / Berriz",43.16847,-2.574475,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2600_Plataforma_Q2:,,Berriz,,"Geltoki kalea, 2, bajo / Berriz",43.168413,-2.574413,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2600:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2601_Plataforma_Q1:,,Larrondo-Loiu,,"Calle Elotxelerri, s/n / Loiu",43.294342,-2.915939,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2601_Plataforma_Q2:,,Larrondo-Loiu,,"Calle Elotxelerri, s/n / Loiu",43.2943,-2.91556,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2601:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2602_Plataforma_Q1:,,Errotabarri-Ermua,,"Av de Guipuzkoa, 11-25 / Ermua",43.183154,-2.498774,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2602:,,2,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2603_Plataforma_Q1:,,Traña-Abadiño,,Calle de Trañaetxoste / Abadiño,43.165119,-2.611999,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2603:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2603_Plataforma_Q2:,,Traña-Abadiño,,Calle de Trañaetxoste / Abadiño,43.16506,-2.612084,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2603:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2604_Plataforma_Q1:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.29157,-2.251655,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2604_Plataforma_Q2:,,Zumaia,,"Calle de Estazioko, 1, bajo / Zumaia",43.291457,-2.251713,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2604:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2606_Plataforma_Q1:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.194602,-2.696809,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2606_Plataforma_Q2:,,Euba-Amorebieta,,"Barrio de Euba, 20 / Amorebieta-Etxano",43.194532,-2.696881,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2606:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2607_Plataforma_Q1:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273509,-2.835955,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2607:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2607_Plataforma_Q2:,,Lezama,,"Barrio de Aretxalde, 78-84 / Lezama",43.273509,-2.835955,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2607:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2608_Plataforma_Q1:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310392,-1.968091,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2608_Plataforma_Q2:,,Loiola-Donostia,,"Calle Zeharbidea, 6 / Donostia-San Sebastián",43.310455,-1.968129,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2608:,,0,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2609_Plataforma_Q1:,,Txurdinaga-Bilbao,,Avda. Gabriel Aresti / Bilbao,43.25807,-2.90671,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Quay:2609_Plataforma_Q2:,,Txurdinaga-Bilbao,,Avda. Gabriel Aresti / Bilbao,43.25807,-2.90671,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2609:,,0,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Quay:2610_Plataforma_Q1:,,Galtzaraborda-Errenteria,,"Avda. Galtzaraborda, s/n / Errenteria",43.312364,-1.906789,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2610:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2610_Plataforma_Q2:,,Galtzaraborda-Errenteria,,"Avda. Galtzaraborda, s/n / Errenteria",43.312398,-1.906808,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2610:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2611_Plataforma_Q1:,,Zangroiz-Sondika,,"Carr. Asua-Erletxes, 35 / Sondika",43.300303,-2.940957,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2611:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2612_Plataforma_Q1:,,Oiartzun,,"Barrio Arragua, s/n / Oiartzun",43.308662,-1.879714,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2612_Plataforma_Q2:,,Oiartzun,,"Barrio Arragua, s/n / Oiartzun",43.308662,-1.879714,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2612:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2613_Plataforma_Q1:,,Arroa-Zestoa,,"Barrio de San Isidro, 3 / Zestoa",43.278328,-2.270813,ES:Euskotren:Zone:41:,,0,ES:Euskotren:StopPlace:2613:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2614_Plataforma_Q1:,,Derio,,"Barrio de Arteaga, 14 / Derio",43.290916,-2.887485,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2614_Plataforma_Q2:,,Derio,,"Barrio de Arteaga, 14 / Derio",43.290916,-2.887485,ES:Euskotren:Zone:2:,,0,ES:Euskotren:StopPlace:2614:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2615_Plataforma_Q1:,,Axpe-Busturia,,"Barrio de Axpe, 35 / Busturia",43.380121,-2.693045,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2615:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2616_Plataforma_Q1:,,Mundaka,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701085,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2616:,,2,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2616_Plataforma_Q2:,,Mundaka,,"Calle Geltoki, 1 bajo / Mundaka",43.408842,-2.701085,ES:Euskotren:Zone:8:,,0,ES:Euskotren:StopPlace:2616:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2617_Plataforma_Q1:,,Zurbaranbarri-Bilbao,,Calle Zumaia / Bilbao,43.26495,-2.914971,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2617_Plataforma_Q2:,,Zurbaranbarri-Bilbao,,Calle Zumaia / Bilbao,43.26495,-2.914971,ES:Euskotren:Zone:3:,,0,ES:Euskotren:StopPlace:2617:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2618_Plataforma_Q1:,,Durango,,"Calle Geltoki, 2 / Durango",43.169488,-2.634781,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Quay:2618_Plataforma_Q2:,,Durango,,"Calle Geltoki, 2 / Durango",43.169488,-2.634781,ES:Euskotren:Zone:7:,,0,ES:Euskotren:StopPlace:2618:,,1,ES:Euskotren:Level:Level:Minus2:,
ES:Euskotren:Quay:2619_Plataforma_Q1:,,Eibar,,"Estación, 21, bajo / Eibar",43.187138,-2.465732,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2619_Plataforma_Q2:,,Eibar,,"Estación, 21, bajo / Eibar",43.187135,-2.465416,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2619_Plataforma_Q3:,,Eibar,,"Estación, 21, bajo / Eibar",43.187135,-2.465416,ES:Euskotren:Zone:40:,,0,ES:Euskotren:StopPlace:2619:,,1,ES:Euskotren:Level:Level:0:,
ES:Euskotren:Quay:2620_Plataforma_Q1:,,Bedia,,Barrio de Barroeta / Bedia,43.20616,-2.797581,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2620_Plataforma_Q2:,,Bedia,,Barrio de Barroeta / Bedia,43.206089,-2.79761,ES:Euskotren:Zone:6:,,0,ES:Euskotren:StopPlace:2620:,,1,ES:Euskotren:Level:Level:1:,
ES:Euskotren:Quay:2621_Plataforma_Q1:,,Lugaritz-Donostia,,Paseo de Lugaritz / Donostia-San Sebastián,43.302499,-2.000706,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2621:,,1,ES:Euskotren:Level:Level:Minus1:,
ES:Euskotren:Quay:2621_Plataforma_Q2:,,Lugaritz-Donostia,,Paseo de Lugaritz / Donostia-San Sebastián,43.302499,-2.000706,ES:Euskotren:Zone:42:,,0,ES:Euskotren:StopPlace:2621:,,1,ES:Euskotren:Level:Level:Minus1:,
